SampleName,FindResourceExW,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,GetSystemTimeAsFileTime,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,GetSystemInfo,NtOpenDirectoryObject,RegQueryValueExA,GetSystemDirectoryW,NtClose,NtUnmapViewOfSection,NtFreeVirtualMemory,WSAStartup,NtQuerySystemInformation,NtOpenKey,NtQueryValueKey,GlobalMemoryStatusEx,NtDuplicateObject,NtCreateThreadEx,NtResumeThread,SHGetFolderPathW,GetVolumeNameForVolumeMountPointW,GetNativeSystemInfo,NtOpenProcess,GetFileAttributesW,SetErrorMode,NtCreateFile,GetFileSizeEx,NtReadFile,NtCreateMutant,NtOpenMutant,NtProtectVirtualMemory,CreateDirectoryW,RegCreateKeyExW,GetComputerNameW,NtQueryInformationFile,SetFileAttributesW,DeleteFileW,NtWriteFile,GetFileInformationByHandleEx,SetFileInformationByHandle,CreateProcessInternalW,GetFileVersionInfoSizeW,CreateThread,RegSetValueExW,GetTempPathW,WriteProcessMemory,NtGetContextThread,NtSetContextThread,NtTerminateProcess,LdrUnloadDll,CreateToolhelp32Snapshot,Process32FirstW,Process32NextW,CreateRemoteThread,CryptAcquireContextW,CryptCreateHash,CryptHashData,NtDelayExecution,CoInitializeEx,FindFirstFileExW,CoCreateInstance,LookupAccountSidW,socket,closesocket,NtDeviceIoControlFile,bind,getsockname,UuidCreate,listen,NtQueryKey,NtOpenKeyEx,RegDeleteValueW,FindWindowW,GetForegroundWindow,GetSystemMetrics,GetKeyState,GetCursorPos,EnumWindows,LoadStringW,RegDeleteKeyW,OpenSCManagerW,OpenServiceW,SendNotifyMessageW,CoUninitialize,NtSetValueKey,FindResourceW,LoadResource,SizeofResource,CreateActCtxW,DrawTextExW,RegEnumKeyW,NtDeleteKey,GetUserNameW,NtOpenFile,NtQueryDirectoryFile,NtOpenThread,NtQueryAttributesFile,NtCreateSection,NtMapViewOfSection,IsDebuggerPresent,DeviceIoControl,SetUnhandledExceptionFilter,NtEnumerateValueKey,NtCreateKey,NtEnumerateKey,GetSystemWindowsDirectoryW,GetVolumePathNamesForVolumeNameW,SHGetSpecialFolderLocation,GetFileType,GetFileSize,SetFilePointer,NtSetInformationFile,timeGetTime,RegEnumKeyExW,__exception__,ReadProcessMemory,NtTerminateThread,sendto,SetWindowsHookExW,UnhookWindowsHookEx,GetSystemWindowsDirectoryA,FindResourceA,RemoveDirectoryA,GetSystemDirectoryA,SetFileTime,RegCreateKeyExA,RegSetValueExA,RegDeleteValueA,OutputDebugStringA,CopyFileA,GetComputerNameA,GetUserNameA,FindWindowA,NtOpenSection,LoadStringA,OleInitialize,SearchPathW,SetWindowsHookExA,NtWriteVirtualMemory,RegEnumKeyExA,RegQueryInfoKeyW,RegEnumValueW,RtlAddVectoredContinueHandler,GetShortPathNameW,GetFileAttributesExW,CopyFileW,ShellExecuteExW,LookupPrivilegeValueW,CoInitializeSecurity,CoGetClassObject,CoCreateInstanceEx,WSASocketW,setsockopt,GetTimeZoneInformation,ioctlsocket,GetAdaptersAddresses,GetBestInterfaceEx,getaddrinfo,FindResourceExA,MessageBoxTimeoutW,GetAsyncKeyState,GetKeyboardState,RegQueryInfoKeyA,WriteConsoleA,SetEndOfFile,NtQueueApcThread,GetFileVersionInfoW,Module32FirstW,Module32NextW,GetAddrInfoW,Thread32First,Thread32Next,NtSuspendThread,GlobalMemoryStatus,RtlAddVectoredExceptionHandler,CryptAcquireContextA,CryptExportKey,NtReadVirtualMemory,FindWindowExA,GetVolumePathNameW,WriteConsoleW,IWbemServices_ExecQuery,FindWindowExW,InternetOpenA,InternetSetOptionA,OpenSCManagerA,OpenServiceA,InternetQueryOptionA,InternetOpenUrlA,RtlCreateUserThread,GetFileInformationByHandle,ControlService,NtMakeTemporaryObject,WSARecvFrom,WSASendTo,NtDeleteValueKey,DeleteService,SetStdHandle,GetDiskFreeSpaceExW,gethostbyname,send,DrawTextExA,RegEnumValueA,RegDeleteKeyA,MessageBoxTimeoutA,RegisterHotKey,WSASocketA,MoveFileWithProgressW,InternetConnectA,InternetCloseHandle,SetFilePointerEx,IWbemServices_ExecMethod,InternetGetConnectedState,RtlDecompressBuffer,CryptDecrypt,CryptEncrypt,GetUserNameExW,CertOpenSystemStoreW,ObtainUserAgentString,InternetCrackUrlA,connect,select,InternetOpenW,InternetSetStatusCallback,InternetConnectW,HttpOpenRequestW,HttpSendRequestW,HttpQueryInfoA,StartServiceA,CertOpenSystemStoreA,RtlRemoveVectoredExceptionHandler,HttpOpenRequestA,HttpSendRequestA,RemoveDirectoryW,NetUserGetInfo,InternetCrackUrlW,CryptDecodeObjectEx,CryptGenKey,CopyFileExW,SendNotifyMessageA,StartServiceW,GetFileVersionInfoSizeExW,GetFileVersionInfoExW,CertControlStore,InternetGetConnectedStateExA,CertOpenStore,CertCreateCertificateContext,CreateDirectoryExW,NetShareEnum,ReadCabinetState,URLDownloadToFileW,COleScript_Compile,GetAdaptersInfo,recv,GetDiskFreeSpaceW,shutdown,NtQueryMultipleValueKey,CreateServiceA,CreateJobObjectW,SetInformationJobObject,AssignProcessToJobObject,InternetReadFile,DeleteUrlCacheEntryA,RtlCreateUserProcess
0a140c5f828e3581e25f471bf7ee54fa,2,25,110,123,8,44,98,567,2257,468,1,0,3,2,477,16,26,0,2,43,20,2,9,0,0,0,4,1,134,87,12,97,9,669,2,0,2,61,30,0,27,15,3,140,9,0,4,0,2,28,1,0,0,0,9,10,3,3,123,0,0,0,0,2,17,17,3,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,12,25,0,0,0,20,0,2,4,2,3,0,111,0,0,33,112,0,4,11,13,0,0,2,0,4,0,20,8,0,1,2,37,5,0,46,0,0,0,0,0,0,0,0,1,0,9,17,17,0,0,0,0,0,0,5,0,3,0,0,0,0,23,22,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a147c2141282a0053f5774c85520b37,0,52,606,63,5,13,56,3,3,8,2,0,3,5,857,16,47,1,2,758,1503,2,8,2,2,2,2,1,4,0,12,17,1,1,1,0,11,0,0,0,2,0,1,1,0,0,1,0,4,0,0,6,0,0,3,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,16,1,0,2,2,0,0,2,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0a332da03e16fc6c19b5b4597a223cc0,0,22,446,14,5,9,4,23,68,22,2,1,3,3,54,1,3,1,2,31,16,1,2,1,1,1,2,1,2,2,1,1,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13232,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a398a5ce48bfea366e0ed7ce8df5aa0,0,96,1185,2470,3,485,17,341,508,248,223,3,0,14,822,9,380,0,2112,98,84,169,39,0,36,9,6,2,33,39,176,56,0,30,76,3,42,1,3,0,0,0,5,1,0,0,25,0,13,97,0,184,23,23,66,117,22,0,264,0,4,4,2,2204,13,55,0,0,0,0,2,0,0,0,0,0,34,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,22,22,8,0,0,0,0,2,0,0,10,26,26,3,0,3,6,0,6,18,16,0,2,16,0,0,0,59,44,197,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,18,12,3,3,24,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4bb43904d7a9bfb5aaf64f6af011664,18,40,242,40,7,8,2,58,51,63,3,2,50,2,132,0,6,0,0,37,19,0,6,0,0,0,0,0,0,0,4,5,0,4,1,4,2,0,9,2,2,0,7,1,0,0,1,0,3,2,3,0,0,0,3,9,0,0,0,0,0,0,0,8,4,5,4,0,0,0,13,0,0,1,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,2,0,2,0,2,4,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a468c18e38a5cf9a0eac8360941c07e,0,18,381,20,2,238,0,8,1,5,0,0,0,0,49,4,0,0,0,5,5,0,1,0,0,3,0,0,0,8,10,4,0,0,0,0,0,12,0,0,0,1,0,0,0,0,2,0,0,0,0,10,0,0,3,1,0,0,0,5,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a07df0841c559bcb2fd3e5486130293,0,1,27,14,0,2,1,0,0,0,0,0,0,0,743,1,1,0,0,740,1185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a7aca58836451c4f7843c43f4981d7f,2,19,73,54,7,19,96,491,2239,366,0,0,2,2,256,13,37,0,1,38,14,1,5,0,0,0,4,1,14,15,9,67,9,134,2,0,0,8,0,1,20,2,3,25,9,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,16,17,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,2,0,2,0,111,0,0,21,112,0,2,9,11,0,0,0,0,4,0,7,8,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a7aeb15c02416a22d855a1a525f2596,0,43065,5418,12,10762,13,5,0,0,10755,1,0,10758,4,32,2,1,0,2,10,9,0,0,0,2,5379,0,0,0,0,0,5376,0,5375,2,0,6,0,0,0,0,0,1,0,0,0,2,0,1,0,0,6,1,1,5,1,0,0,0,0,0,0,0,5376,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,5375,0,0,0,0,547,2,0,0,0,0,0,67,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a7dda5e0482655a76fedb57622f7b81,14,58,1045,984,10,68,0,3,3,8,2,0,3,1,43,0,171,2,0,6,5,0,0,0,0,0,0,1,1,5,0,84,0,0,2,0,252,1,0,0,3,4,2,15,0,0,1,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,25,15,0,0,0,0,0,9,2,0,4,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,29,2,3,2,1,1,1,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0a7f548b4cf67418fa7add5b82e0e1bd,11,258,3142,549,376,129,129,437,384,668,31,5,236,17,3497,52,145,12,67,789,935,5,114,10,11,82,14,6,235,99,81,135,14,137,281,1,540,11,48,1,18,5,7,14925,1,0,13,2,43,15,4,620,0,0,27,88,6,6,283,19,6,3,11,611,32,182,61,4,2,0,58,2,1,8,2,1275,1058,1,11,1337,2180,553,103,13,291,2,16,16,5,24,70,72,82,62,5,254,0,2,0,47,195,5,21,50,60,27,214,11,20,7,20,26,12,2,34,8,53,7,0,4,2,14907,0,0,0,0,0,0,0,0,3,7,19,0,0,0,0,0,0,17,0,0,0,0,0,168,7,21,0,2,8,1,0,4,3,0,0,0,0,2,0,10,4,4,0,0,0,0,164,2,1,0,2,0,0,2,0,0,0,58,0,0,0,0,0,3,11,0,0,5,15,2,2,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,16,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,107,0,0,0,0,0,0,10,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a8bde4a4ddddaaeaa06ce2db064feb2,0,49,424,98,7,2,2,60,50,109,2,0,49,1,15583,6,167,0,1,16,9,1,8,0,0,0,3,1,0,29619,5,12224,0,572,5,1,4,1,9,0,1145,1,0,10234,0,0,1,0,1,2,2,0,0,0,3,11,0,0,0,0,0,0,0,1,2,4670,4,0,0,0,13,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,572,9859,2,0,2,2,0,0,0,0,0,0,8,8,0,0,575,1122,572,0,0,0,10,0,0,0,0,0,2,0,0,10257,12,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1be4a47e676d41b9bef879900088bb76,0,16,22,10,0,6,1,0,0,0,0,0,0,0,20,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a09c719f867439465c45bcb853a7be1,5,109,6452,3725,40,4273,51,106,99,345,7,1,38,4,17413,3,3628,6,5,181,312,4,61,5,11,34,9,3,290,7778,7783,7804,9,15604,365,11,381,6,31,1,2604,0,5180,5696,0,0,3,0,37,10,1,396,0,0,2,14,9,9,379,11,1,1,1,516,17,5201,26,64,8,6,4,2,2,6,0,444,414,1,4,1400,835,541,108,1,51,1,4,4,2,15,166,105,105,105,2,80,0,2,0,2614,2606,1,19,3,3,27,162,2,1,162,5,6,8,0,28496,2590,56995,11,0,0,0,5644,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a9ce179ac1b183e01897938e83d3949,0,2,36,11,1,6,1,1,0,3,0,0,1,0,48,2,4,1,1,7,6,1,2,1,2,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a14bbb02a94ebb47d1068ff2e71b282,4,39,270,42,8,19,1,1,1,7,2,0,3,0,41,2,13,0,0,5,8,0,0,0,1,1,0,0,0,8,3,4,0,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a33af27fc0239b5205067cf5a146352,21,22,447,461,8,61,1,3,3,8,2,0,3,1,61,1,182,1,0,7,6,0,1,1,1,0,0,1,1,6,0,8,0,1,3,0,0,1,0,0,2,3,1,22,0,0,1,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,22,19,0,2,0,0,0,8,3,0,4,2,2,1,0,0,0,0,0,7,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,36,2,3,1,1,1,1,1,1,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
0a34d6d08b17bd7a72b824bbe1d705b0,4,158,1091,314,13,187,17,242,339,774,55,6,38,3,2852,7,90,2,1,117,49,1,30,1,1,55,6,8,693,56,18,48,21,72,908,0,277,4,583,5,23,0,2,12,0,0,2,23,13,547,0,393,0,0,3,22,22,22,917,2,15,15,15,219,8,301,28,0,3,0,19,3,2,5,3,10,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0,10,12,2,14,0,22,0,0,39,587,3,7,8,8,0,0,3,0,0,0,2,0,0,17,0,24,0,0,0,0,261,0,0,0,1,8,0,0,0,0,4,13,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,4,0,0,11,4,8,4,0,0,6,0,2,0,4,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,8,32,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,41,0,0,0,0,0,6,4,2,2,0,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a050b8cfbe63674158e80376f1b236f,22,167,815,345,42,68,122,116,60,150,19,0,31,12,796,3,38,0,4,126,388,0,35,4,6,7,12,4,15,47,94,29,0,14,80,0,17,4,37,0,12,0,0,0,0,0,6,0,8,18,0,8,2,2,13,38,2,2,68,1,0,0,0,792,42,0,77,0,0,0,12,0,0,12,0,764,544,0,12,1246,1002,647,137,9,66,4,11,11,6,34,53,141,160,106,5,95,1,11,2,50,2,1,6,21,21,0,4,4,4,29,24,24,32,8,5,5,13,4,0,0,34,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a58cbdbfce0d96313e1a2448b665338,1,125,6014,3198,52,4421,53,203,234,429,10,4,44,6,24308,3,4115,6,5,190,304,4,59,5,11,32,6,5,203,11446,11443,16834,9,22917,235,10,351,5,228,1,3816,5,7627,5477,4,3,3,0,31,205,1,408,0,0,2,12,6,6,246,11,2,2,3,378,17,7643,26,64,8,6,4,2,2,5,0,400,336,1,4,1207,633,302,62,0,51,1,4,4,3,16,12,105,105,105,2,78,0,2,0,3814,3820,1,1,3,3,20,189,2,1,8,5,0,0,0,41926,3811,83855,0,0,0,0,5534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
